text,label
"From: Ivory Logistics <no-reply@login-confirm.tk>
Subject: You Have Won a Prize! Claim Now
Dear Alex, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: http://login-confirm.tk/login",phishing
"From: Meridian Health <no-reply@teamhub.net>
Subject: Your Monthly Newsletter
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://teamhub.net/confirm

Ref ID: 703080

Best,
Alex",safe
"From: Ivory Logistics <no-reply@login-confirm.tk>
Subject: Confirm Your Bank Details to Avoid Suspension
Congratulations! You have been selected to receive a $999 gift card. Claim your reward now by visiting http://164.54.171.73/login before it expires.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Ivory Logistics <no-reply@company.com>
Subject: Reminder: Dentist Appointment on Friday
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.company.com/secure

Ref ID: 416793

Best,
Alex",safe
"From: Vantage Systems <no-reply@orgmail.com>
Subject: Reminder: Dentist Appointment on Friday
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://www.orgmail.com/account

Best,
Alex",safe
"From: Bluepeak Telecom <no-reply@company.com>
Subject: Reminder: Dentist Appointment on Friday
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://company.com/confirm

Ref ID: 836333

Best,
Alex",safe
"From: Ivory Logistics <no-reply@login-confirm.tk>
Subject: Confirm Your Bank Details to Avoid Suspension
Congratulations! You have been selected to receive a $999 gift card. Claim your reward now by visiting https://login-confirm.tk/verify before it expires.

Ref ID: 160831

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Meridian Health <no-reply@teamhub.net>
Subject: Weekly Team Standup Notes
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.teamhub.net/verify

Best,
Alex",safe
"From: Northbridge Bank <no-reply@workspace.io>
Subject: Your Flight Itinerary Confirmation
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.workspace.io/login

Cheers,
Mike",safe
"From: Zenith Cloud <no-reply@orgmail.com>
Subject: Invoice #4521 for Your Recent Purchase
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://orgmail.com/secure

Cheers,
Mike",safe
"From: Zenith Cloud <no-reply@support-update.xyz>
Subject: You Have Won a Prize! Claim Now
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://95.163.41.36/account

This link will expire soon. Act now to avoid losing access.",phishing
"From: Zenith Cloud <no-reply@secure-verify.info>
Subject: Your Password Has Expired - Reset Immediately
We were unable to process your last payment. Update your billing information urgently at http://136.13.184.142/verify to avoid service interruption.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Cascade Airlines <no-reply@teamhub.net>
Subject: Weekly Team Standup Notes
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://www.teamhub.net/update

Ref ID: 606957

Best,
Alex",safe
"From: Vantage Systems <no-reply@company.com>
Subject: Meeting Reminder: Project Sync Tomorrow
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://www.company.com/confirm

Ref ID: 466634

Best,
Alex",safe
"From: Orbit Retail <no-reply@account-alert.click>
Subject: Payment Failed - Update Your Billing Info
Your mailbox has exceeded its storage limit. Click http://account-alert.click/account now to upgrade your storage and avoid losing your emails permanently.

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Cascade Airlines <no-reply@support-update.xyz>
Subject: Final Notice: Account Deactivation Pending
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at https://www.support-update.xyz/secure.

Ref ID: 388204

This link will expire soon. Act now to avoid losing access.",phishing
"From: Ivory Logistics <no-reply@orgmail.com>
Subject: Your Monthly Newsletter
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.orgmail.com/account

Best,
Alex",safe
"From: Vantage Systems <no-reply@orgmail.com>
Subject: Invoice #4521 for Your Recent Purchase
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://orgmail.com/verify

Best,
Alex",safe
"From: Meridian Health <no-reply@billing-check.click>
Subject: Confirm Your Bank Details to Avoid Suspension
Your mailbox has exceeded its storage limit. Click http://41.194.202.210/confirm now to upgrade your storage and avoid losing your emails permanently.

Ref ID: 848831

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Orbit Retail <no-reply@workspace.io>
Subject: Your Monthly Newsletter
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://workspace.io/verify

Best,
Alex",safe
"From: Orbit Retail <no-reply@orgmail.com>
Subject: Your Order Has Shipped
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://orgmail.com/secure

Ref ID: 108474

Best,
Alex",safe
"From: Zenith Cloud <no-reply@company.com>
Subject: Meeting Reminder: Project Sync Tomorrow
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://www.company.com/login

Ref ID: 416298

Best regards,
Sarah",safe
"From: Northbridge Bank <no-reply@teamhub.net>
Subject: Meeting Reminder: Project Sync Tomorrow
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://teamhub.net/verify

Regards,
Customer Support",safe
"From: Ivory Logistics <no-reply@orgmail.com>
Subject: Reminder: Dentist Appointment on Friday
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://www.orgmail.com/account

Thanks,
The Team",safe
"From: Cascade Airlines <no-reply@company.com>
Subject: Your Order Has Shipped
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://www.company.com/verify

Cheers,
Mike",safe
"From: Vantage Systems <no-reply@support-update.xyz>
Subject: Confirm Your Bank Details to Avoid Suspension
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://153.139.70.28/update

Ref ID: 153231

This link will expire soon. Act now to avoid losing access.",phishing
"From: Bluepeak Telecom <no-reply@company.com>
Subject: Your Flight Itinerary Confirmation
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://company.com/secure

Best,
Alex",safe
"From: Northbridge Bank <no-reply@billing-check.click>
Subject: Payment Failed - Update Your Billing Info
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://billing-check.click/secure.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Northbridge Bank <no-reply@workspace.io>
Subject: Your Monthly Newsletter
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://www.workspace.io/login

Regards,
Customer Support",safe
"From: Northbridge Bank <no-reply@billing-check.click>
Subject: Security Alert - Unusual Login Detected
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://104.40.19.186/login.

Our security team requires immediate confirmation.",phishing
"From: Meridian Health <no-reply@support-update.xyz>
Subject: Your Password Has Expired - Reset Immediately
We were unable to process your last payment. Update your billing information urgently at http://support-update.xyz/secure to avoid service interruption.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Meridian Health <no-reply@account-alert.click>
Subject: Security Alert - Unusual Login Detected
Your account has been temporarily suspended due to unusual activity. Please login immediately at https://www.account-alert.click/account to restore access.

Our security team requires immediate confirmation.",phishing
"From: Vantage Systems <no-reply@teamhub.net>
Subject: Meeting Reminder: Project Sync Tomorrow
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://www.teamhub.net/confirm

Best,
Alex",safe
